status_id,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
3537,10,0,0,10,0,0,0,0,0
3538,3,0,0,3,0,0,0,0,0
3539,300,633,55,263,37,0,0,0,0
3540,257,799,64,214,41,0,2,0,0
3541,11,0,0,11,0,0,0,0,0
3542,31,2,1,31,0,0,0,0,0
3543,7,1,1,7,0,0,0,0,0
3544,285,866,53,221,62,0,2,0,0
3545,91,5,1,91,0,0,0,0,0
3546,57,3,1,57,0,0,0,0,0
3547,3,0,0,3,0,0,0,0,0
3548,7,0,0,7,0,0,0,0,0
3549,95,3,0,93,1,1,0,0,0
3550,9,0,0,9,0,0,0,0,0
3551,328,662,62,222,104,0,1,1,0
3552,557,27,2,517,36,3,1,0,0
3553,11,0,0,11,0,0,0,0,0
3554,228,507,42,184,40,1,2,0,1
3555,15,10,0,14,1,0,0,0,0
3556,187,315,39,168,19,0,0,0,0
3557,74,1,0,71,3,0,0,0,0
3558,5,0,0,5,0,0,0,0,0
3559,240,769,37,209,28,2,1,0,0
3560,70,2,0,69,0,1,0,0,0
3561,54,2,1,52,0,2,0,0,0
3562,194,645,28,158,35,1,0,0,0
3563,7,0,0,7,0,0,0,0,0
3564,38,0,7,38,0,0,0,0,0
3565,130,12,0,128,2,0,0,0,0
3566,4,1,0,4,0,0,0,0,0
3567,211,677,23,172,38,0,1,0,0
3568,253,841,41,211,39,2,1,0,0
3569,229,803,36,195,31,0,3,0,0
3570,59,12,1,57,1,1,0,0,0
3571,12,1,0,12,0,0,0,0,0
3572,37,3,0,37,0,0,0,0,0
3573,69,5,0,69,0,0,0,0,0
3574,33,3,0,33,0,0,0,0,0
3575,20,0,0,20,0,0,0,0,0
3576,8,3,1,8,0,0,0,0,0
3577,20,3,0,20,0,0,0,0,0
3578,12,0,0,12,0,0,0,0,0
3579,214,778,56,181,29,1,2,0,1
3580,407,58,0,392,15,0,0,0,0
3581,36,1,1,35,1,0,0,0,0
3582,19,3,0,18,1,0,0,0,0
3583,14,4,0,14,0,0,0,0,0
3584,11,0,0,11,0,0,0,0,0
3585,8,1,0,8,0,0,0,0,0
3586,14,0,1,13,1,0,0,0,0
3587,69,9,0,68,1,0,0,0,0
3588,55,2,0,53,2,0,0,0,0
3589,247,606,26,191,54,0,1,0,1
3590,278,860,56,230,44,3,0,1,0
3591,16,2,0,16,0,0,0,0,0
3592,30,3,0,29,1,0,0,0,0
3593,86,9,1,80,2,4,0,0,0
3594,31,2,0,31,0,0,0,0,0
3595,10,1,0,10,0,0,0,0,0
3596,206,464,64,172,33,0,1,0,0
3597,391,4,0,387,4,0,0,0,0
3598,54,1,0,53,1,0,0,0,0
3599,279,570,88,235,41,1,2,0,0
3600,85,0,0,83,2,0,0,0,0
3601,39,3,0,38,1,0,0,0,0
3602,41,0,0,40,1,0,0,0,0
3603,358,1037,100,296,55,3,2,1,1
3604,92,9,0,92,0,0,0,0,0
3605,25,2,0,25,0,0,0,0,0
3606,32,3,0,32,0,0,0,0,0
3607,249,784,119,197,51,1,0,0,0
3608,64,1,0,62,2,0,0,0,0
3609,126,969,79,75,49,0,2,0,0
3610,95,30,0,91,2,2,0,0,0
3611,75,6,3,75,0,0,0,0,0
3612,144,11,0,137,2,4,1,0,0
3613,99,5,0,92,1,5,1,0,0
3614,378,931,95,320,53,1,2,1,1
3615,284,562,93,249,32,1,2,0,0
3616,509,1776,138,381,123,4,1,0,0
3617,164,3,3,159,2,2,1,0,0
3618,25,9,0,24,0,0,0,1,0
3619,92,5,0,89,0,3,0,0,0
3620,108,10,1,106,1,0,0,1,0
3621,144,8,0,135,4,5,0,0,0
3622,20,0,0,18,0,2,0,0,0
3623,30,0,0,30,0,0,0,0,0
3624,69,0,1,67,1,1,0,0,0
3625,87,217,28,73,14,0,0,0,0
3626,26,0,0,26,0,0,0,0,0
3627,7,0,0,7,0,0,0,0,0
3628,131,566,43,107,18,1,4,1,0
3629,22,1,0,22,0,0,0,0,0
3630,113,7,0,112,0,1,0,0,0
3631,100,280,58,83,17,0,0,0,0
3632,40,0,1,39,1,0,0,0,0
3633,13,0,0,12,1,0,0,0,0
3634,100,4,0,94,3,3,0,0,0
3635,64,7,0,61,2,1,0,0,0
3636,142,683,49,118,21,0,1,1,1
3637,150,559,38,133,16,1,0,0,0
3638,37,0,0,34,1,1,0,1,0
3639,139,627,53,123,14,1,1,0,0
3640,11,2,0,10,0,1,0,0,0
3641,4,0,0,3,0,1,0,0,0
3642,16,1,0,15,0,1,0,0,0
3643,5,0,0,5,0,0,0,0,0
3644,100,382,41,82,16,1,1,0,0
3645,68,240,20,53,14,0,1,0,0
3646,61,257,19,51,9,0,1,0,0
3647,21,0,0,21,0,0,0,0,0
3648,9,1,2,9,0,0,0,0,0
3649,12,0,1,12,0,0,0,0,0
3650,130,175,30,107,16,2,2,1,2
3651,51,81,18,47,3,0,0,0,1
3652,43,3,1,40,2,1,0,0,0
3653,49,183,74,43,4,0,0,1,1
3654,19,82,4,18,1,0,0,0,0
3655,69,290,34,60,9,0,0,0,0
3656,13,0,0,13,0,0,0,0,0
3657,51,126,7,45,6,0,0,0,0
3658,19,3,1,19,0,0,0,0,0
3659,13,4,0,12,1,0,0,0,0
3660,19,35,1,19,0,0,0,0,0
3661,11,1,0,11,0,0,0,0,0
3662,28,68,7,23,5,0,0,0,0
3663,10,2,0,10,0,0,0,0,0
3664,10,0,0,10,0,0,0,0,0
3665,2,0,0,2,0,0,0,0,0
3666,1,0,0,1,0,0,0,0,0
3667,17,0,0,17,0,0,0,0,0
3668,33,130,5,25,6,1,1,0,0
3669,20,0,0,20,0,0,0,0,0
3670,35,132,2,32,3,0,0,0,0
3671,29,7,0,29,0,0,0,0,0
3672,12,2,0,12,0,0,0,0,0
3673,3,1,0,3,0,0,0,0,0
3674,3,0,0,3,0,0,0,0,0
3675,61,278,13,53,8,0,0,0,0
3676,12,3,0,12,0,0,0,0,0
3677,0,0,0,0,0,0,0,0,0
3678,2,0,0,2,0,0,0,0,0
3679,1,0,0,1,0,0,0,0,0
3680,3,0,0,3,0,0,0,0,0
3681,2,0,0,2,0,0,0,0,0
3682,1,0,0,1,0,0,0,0,0
3683,0,0,0,0,0,0,0,0,0
3684,2,0,1,2,0,0,0,0,0
3685,0,0,0,0,0,0,0,0,0
3686,2,1,0,2,0,0,0,0,0
3687,34,104,5,29,3,1,1,0,0
3688,23,4,0,23,0,0,0,0,0
3689,1,0,0,1,0,0,0,0,0
3690,3,3,0,3,0,0,0,0,0
3691,2,2,0,2,0,0,0,0,0
3692,12,0,0,11,1,0,0,0,0
3693,9,0,0,8,1,0,0,0,0
3694,5,0,0,5,0,0,0,0,0
3695,54,236,17,43,10,1,0,0,0
3696,31,14,2,31,0,0,0,0,0
3697,4,0,0,3,1,0,0,0,0
3698,30,182,17,20,10,0,0,0,0
3699,22,4,0,22,0,0,0,0,0
3700,20,2,0,20,0,0,0,0,0
3701,4,0,0,4,0,0,0,0,0
3702,48,3,0,44,3,0,0,0,1
3703,3,0,0,3,0,0,0,0,0
3704,21,0,0,20,1,0,0,0,0
3705,39,237,16,34,5,0,0,0,0
3706,26,8,0,26,0,0,0,0,0
3707,12,2,0,12,0,0,0,0,0
3708,0,0,0,0,0,0,0,0,0
3709,30,197,4,24,6,0,0,0,0
3710,3,0,0,3,0,0,0,0,0
3711,44,11,0,44,0,0,0,0,0
3712,64,32,1,64,0,0,0,0,0
3713,3,0,0,3,0,0,0,0,0
3714,3,0,0,3,0,0,0,0,0
3715,17,0,0,17,0,0,0,0,0
3716,72,252,30,61,11,0,0,0,0
3717,21,4,0,20,1,0,0,0,0
3718,8,0,0,6,1,1,0,0,0
3719,336,4,18,333,2,1,0,0,0
3720,6,0,0,6,0,0,0,0,0
3721,2,0,0,2,0,0,0,0,0
3722,2,0,0,2,0,0,0,0,0
3723,4,0,0,4,0,0,0,0,0
3724,12,0,0,12,0,0,0,0,0
3725,7,3,1,7,0,0,0,0,0
3726,2,0,0,2,0,0,0,0,0
3727,4,0,0,4,0,0,0,0,0
3728,0,0,0,0,0,0,0,0,0
3729,5,0,0,5,0,0,0,0,0
3730,0,0,0,0,0,0,0,0,0
3731,2,0,0,2,0,0,0,0,0
3732,8,0,0,8,0,0,0,0,0
3733,2,0,0,2,0,0,0,0,0
3734,7,0,0,7,0,0,0,0,0
3735,5,0,0,5,0,0,0,0,0
3736,5,0,1,5,0,0,0,0,0
3737,0,0,0,0,0,0,0,0,0
3738,1,0,0,1,0,0,0,0,0
3739,0,0,0,0,0,0,0,0,0
3740,0,0,0,0,0,0,0,0,0
3741,4,0,0,4,0,0,0,0,0
3742,1,0,0,1,0,0,0,0,0
3743,2,0,0,2,0,0,0,0,0
3744,5,0,0,5,0,0,0,0,0
3745,3,0,0,3,0,0,0,0,0
3746,1,0,0,1,0,0,0,0,0
3747,2,0,0,2,0,0,0,0,0
3748,626,3,88,601,3,0,22,0,0
3749,4,0,0,4,0,0,0,0,0
3750,12,0,3,12,0,0,0,0,0
3751,8,0,0,8,0,0,0,0,0
3752,0,0,0,0,0,0,0,0,0
3753,2,0,0,2,0,0,0,0,0
3754,1,0,0,1,0,0,0,0,0
3755,7,0,0,7,0,0,0,0,0
3756,1,0,0,1,0,0,0,0,0
3757,1,0,0,1,0,0,0,0,0
3758,15,0,0,15,0,0,0,0,0
3759,10,0,0,10,0,0,0,0,0
3760,3,0,0,3,0,0,0,0,0
3761,6,0,1,5,1,0,0,0,0
3762,4,0,0,4,0,0,0,0,0
3763,0,0,0,0,0,0,0,0,0
3764,0,0,0,0,0,0,0,0,0
3765,3,0,0,3,0,0,0,0,0
3766,3,0,0,3,0,0,0,0,0
3767,3,0,0,3,0,0,0,0,0
3768,1,0,0,1,0,0,0,0,0
3769,3,0,0,3,0,0,0,0,0
3770,4,1,0,4,0,0,0,0,0
3771,1,0,0,1,0,0,0,0,0
3772,23,3,0,23,0,0,0,0,0
3773,3,0,0,3,0,0,0,0,0
3774,2,0,0,2,0,0,0,0,0
3775,4,0,0,4,0,0,0,0,0
3776,1,0,0,1,0,0,0,0,0
3777,0,0,0,0,0,0,0,0,0
3778,1,0,0,1,0,0,0,0,0
3779,3,0,0,3,0,0,0,0,0
3780,1,0,0,1,0,0,0,0,0
3781,1,0,0,1,0,0,0,0,0
3782,13,0,0,13,0,0,0,0,0
3783,0,0,0,0,0,0,0,0,0
3784,11,0,0,11,0,0,0,0,0
3785,4,0,0,4,0,0,0,0,0
3786,3,0,0,3,0,0,0,0,0
3787,1,0,0,1,0,0,0,0,0
3788,1,0,0,1,0,0,0,0,0
3789,2,0,0,2,0,0,0,0,0
3790,5,0,0,5,0,0,0,0,0
3791,10,0,0,10,0,0,0,0,0
3792,1,0,0,1,0,0,0,0,0
3793,1,0,0,1,0,0,0,0,0
3794,6,0,0,6,0,0,0,0,0
3795,0,0,0,0,0,0,0,0,0
3796,0,0,0,0,0,0,0,0,0
3797,2,0,0,2,0,0,0,0,0
3798,10,0,0,10,0,0,0,0,0
3799,1,0,0,1,0,0,0,0,0
3800,2,0,0,2,0,0,0,0,0
3801,2,0,0,2,0,0,0,0,0
3802,6,1,0,6,0,0,0,0,0
3803,1,0,0,1,0,0,0,0,0
3804,1,0,0,1,0,0,0,0,0
3805,1,0,0,1,0,0,0,0,0
3806,6,1,0,6,0,0,0,0,0
3807,2,0,0,2,0,0,0,0,0
3808,1,0,0,1,0,0,0,0,0
3809,2,0,0,2,0,0,0,0,0
3810,4,0,0,4,0,0,0,0,0
3811,2,0,0,2,0,0,0,0,0
3812,1,0,0,1,0,0,0,0,0
3813,1,0,0,1,0,0,0,0,0
3814,1,0,0,1,0,0,0,0,0
3815,2,0,0,2,0,0,0,0,0
3816,0,0,0,0,0,0,0,0,0
3817,134,5,1,133,1,0,0,0,0
3818,1,1,0,0,0,1,0,0,0
3819,2,0,0,2,0,0,0,0,0
3820,4,0,0,4,0,0,0,0,0
3821,1,0,0,1,0,0,0,0,0
3822,2,0,0,2,0,0,0,0,0
3823,2,0,0,2,0,0,0,0,0
3824,0,0,0,0,0,0,0,0,0
3825,2,0,0,2,0,0,0,0,0
3826,3,0,0,3,0,0,0,0,0
3827,1,0,0,1,0,0,0,0,0
3828,3,0,0,3,0,0,0,0,0
3829,2,0,0,2,0,0,0,0,0
3830,1,0,0,1,0,0,0,0,0
3831,3,0,0,3,0,0,0,0,0
3832,3,0,0,3,0,0,0,0,0
3833,3,3,1,3,0,0,0,0,0
3834,2,0,0,2,0,0,0,0,0
3835,1,0,1,1,0,0,0,0,0
3836,0,0,0,0,0,0,0,0,0
3837,2,0,0,2,0,0,0,0,0
3838,2,0,0,2,0,0,0,0,0
3839,0,0,0,0,0,0,0,0,0
3840,1,0,0,1,0,0,0,0,0
3841,2,0,0,2,0,0,0,0,0
3842,2,0,0,2,0,0,0,0,0
3843,3,0,0,3,0,0,0,0,0
3844,1,0,0,1,0,0,0,0,0
3845,4,0,0,2,2,0,0,0,0
3846,5,0,0,5,0,0,0,0,0
3847,4,0,3,4,0,0,0,0,0
3848,529,226,5,515,5,9,0,0,0
3849,984,5166,690,768,200,4,11,0,1
3850,373,54,1,362,7,4,0,0,0
3851,256,535,52,220,34,0,2,0,0
3852,1238,7895,1101,981,233,8,14,1,1
3853,315,34,1,309,3,3,0,0,0
3854,252,733,77,220,25,2,5,0,0
3855,1140,6523,879,901,214,7,10,3,5
3856,624,11,104,616,6,0,2,0,0
3857,174,324,31,151,21,0,2,0,0
3858,245,477,61,210,31,2,2,0,0
3859,1156,7208,997,845,282,10,14,2,3
3860,1818,33,5,1775,29,6,8,0,0
3861,876,133,4,865,5,6,0,0,0
3862,185,31,1,182,2,1,0,0,0
3863,763,4083,784,597,159,3,4,0,0
3864,288,1715,89,234,45,0,8,0,1
3865,910,5963,874,695,198,5,10,1,1
3866,352,29,3,323,2,3,23,1,0
3867,565,25,2,549,7,7,2,0,0
3868,856,5204,793,647,187,6,11,3,2
3869,509,17,131,386,3,18,102,0,0
3870,257,28,0,248,5,1,0,3,0
3871,1059,6535,915,827,215,3,8,3,3
3872,835,3919,684,606,217,2,4,1,5
3873,820,4829,739,523,276,6,13,2,0
3874,291,895,167,243,46,0,2,0,0
3875,1004,7061,1003,746,237,3,16,0,2
3876,359,47,3,350,4,4,1,0,0
3877,846,3692,1636,680,141,3,16,4,2
3878,426,40,5,420,6,0,0,0,0
3879,2402,97,3,2344,41,17,0,0,0
3880,258,37,3,250,5,3,0,0,0
3881,329,1909,137,240,85,1,2,0,1
3882,808,5516,760,597,198,6,5,1,1
3883,892,6622,1026,612,260,9,9,1,1
3884,195,22,2,191,3,0,1,0,0
3885,914,7013,1011,584,251,57,17,3,2
3886,1048,3740,974,866,165,5,8,1,3
3887,563,28,5,554,4,4,1,0,0
3888,703,4007,844,548,139,4,7,3,2
3889,707,63,3,694,7,6,0,0,0
3890,213,5,2,209,3,1,0,0,0
3891,250,1061,54,213,36,0,0,1,0
3892,829,6940,1055,648,166,5,4,2,4
3893,1078,9452,1379,820,234,8,10,3,3
3894,287,65,3,280,1,6,0,0,0
3895,305,1724,223,248,49,3,2,2,1
3896,543,2041,476,445,87,3,8,0,0
3897,300,297,60,267,29,3,1,0,0
3898,840,7145,1136,624,196,6,8,2,4
3899,840,4018,1412,683,144,6,6,0,1
3900,273,69,5,260,6,7,0,0,0
3901,576,158,8,562,10,4,0,0,0
3902,293,0,1,286,7,0,0,0,0
3903,581,20,0,545,6,28,1,1,0
3904,751,35,2,733,7,11,0,0,0
3905,473,83,4,450,20,0,3,0,0
3906,1386,51,6,1367,9,10,0,0,0
3907,434,58,17,420,7,6,1,0,0
3908,391,8,48,278,0,13,97,1,2
3909,280,29,4,277,3,0,0,0,0
3910,345,70,2,335,4,5,1,0,0
3911,296,31,5,291,1,4,0,0,0
3912,186,19,1,174,5,7,0,0,0
3913,358,12,2,348,4,5,1,0,0
3914,414,5,61,356,0,1,57,0,0
3915,429,88,0,415,3,10,1,0,0
3916,136,18,1,134,2,0,0,0,0
3917,125,4,2,123,1,0,1,0,0
3918,251,18,2,246,3,2,0,0,0
3919,158,9,1,157,1,0,0,0,0
3920,177,16,1,171,3,3,0,0,0
3921,287,38,2,260,0,12,2,1,12
3922,153,7,42,148,0,2,3,0,0
3923,214,18,1,211,1,2,0,0,0
3924,806,51,0,770,23,12,1,0,0
3925,312,37,6,303,5,4,0,0,0
3926,244,30,5,237,3,4,0,0,0
3927,637,64,8,627,8,2,0,0,0
3928,195,15,0,188,4,3,0,0,0
3929,287,43,3,281,4,2,0,0,0
3930,357,59,3,341,6,10,0,0,0
3931,182,27,1,176,4,2,0,0,0
3932,307,51,4,301,5,1,0,0,0
3933,403,89,4,391,8,4,0,0,0
3934,211,24,1,209,2,0,0,0,0
3935,300,46,1,285,0,8,7,0,0
3936,287,29,3,278,4,5,0,0,0
3937,223,19,1,211,7,1,0,4,0
3938,181,15,0,179,2,0,0,0,0
3939,56,3,0,54,1,1,0,0,0
3940,378,48,3,367,4,6,0,1,0
3941,397,87,10,383,5,9,0,0,0
3942,397,76,4,382,9,6,0,0,0
3943,940,49,1,862,40,38,0,0,0
3944,138,8,0,136,2,0,0,0,0
3945,78,5,1,78,0,0,0,0,0
3946,128,5,4,123,1,4,0,0,0
3947,306,32,4,302,2,2,0,0,0
3948,128,12,1,123,1,4,0,0,0
3949,119,9,0,115,2,1,1,0,0
3950,96,5,2,92,0,3,0,1,0
3951,354,66,2,348,3,3,0,0,0
3952,121,11,1,114,7,0,0,0,0
3953,94,9,1,90,0,3,0,1,0
3954,164,15,5,158,0,6,0,0,0
3955,342,34,1,326,12,4,0,0,0
3956,163,13,0,159,4,0,0,0,0
3957,73,11,0,71,1,1,0,0,0
3958,247,17,1,241,3,1,2,0,0
3959,53,3,0,50,3,0,0,0,0
3960,120,17,0,117,3,0,0,0,0
3961,155,31,1,144,4,7,0,0,0
3962,431,27,0,414,10,6,1,0,0
3963,110,15,0,108,2,0,0,0,0
3964,187,18,0,183,4,0,0,0,0
3965,105,20,0,104,0,1,0,0,0
3966,99,16,0,97,2,0,0,0,0
3967,161,18,0,158,3,0,0,0,0
3968,91,6,0,82,0,0,0,8,1
3969,316,65,16,306,4,6,0,0,0
3970,91,5,0,87,2,2,0,0,0
3971,151,9,1,147,1,3,0,0,0
3972,70,12,0,66,0,2,1,1,0
3973,154,821,75,120,32,0,2,0,0
3974,208,981,108,165,37,1,3,2,0
3975,2,0,0,2,0,0,0,0,0
3976,17,0,1,16,1,0,0,0,0
3977,9,0,1,9,0,0,0,0,0
3978,123,524,56,100,21,0,1,1,0
3979,157,591,61,123,29,1,3,1,0
3980,24,0,0,24,0,0,0,0,0
3981,27,0,4,27,0,0,0,0,0
3982,190,723,85,127,55,1,5,0,2
3983,19,0,0,19,0,0,0,0,0
3984,22,2,1,22,0,0,0,0,0
3985,164,1120,67,120,40,0,2,2,0
3986,186,817,68,154,27,2,3,0,0
3987,41,0,0,41,0,0,0,0,0
3988,249,1734,247,198,47,1,3,0,0
3989,83,272,14,73,10,0,0,0,0
3990,156,333,97,124,30,1,0,0,1
3991,219,994,112,174,40,3,1,0,1
3992,7,0,0,7,0,0,0,0,0
3993,123,574,49,103,18,0,2,0,0
3994,171,408,38,143,27,1,0,0,0
3995,180,1002,76,148,28,2,0,1,1
3996,325,10,1,319,4,1,1,0,0
3997,164,518,40,138,23,1,2,0,0
3998,24,0,1,23,1,0,0,0,0
3999,215,1229,84,167,44,0,2,1,1
4000,75,450,25,63,12,0,0,0,0
4001,134,360,65,107,27,0,0,0,0
4002,145,746,61,113,31,0,1,0,0
4003,68,4,0,68,0,0,0,0,0
4004,22,4,0,21,1,0,0,0,0
4005,160,1020,61,122,38,0,0,0,0
4006,91,432,32,77,14,0,0,0,0
4007,132,332,56,101,31,0,0,0,0
4008,20,2,0,20,0,0,0,0,0
4009,150,568,30,110,38,1,1,0,0
4010,43,2,0,43,0,0,0,0,0
4011,203,775,62,161,37,2,3,0,0
4012,53,134,10,44,9,0,0,0,0
4013,26,3,3,25,1,0,0,0,0
4014,103,440,69,80,20,1,1,0,1
4015,31,4,0,31,0,0,0,0,0
4016,133,758,52,108,24,0,1,0,0
4017,124,416,41,104,20,0,0,0,0
4018,34,1,0,34,0,0,0,0,0
4019,28,1,2,28,0,0,0,0,0
4020,13,0,0,13,0,0,0,0,0
4021,114,938,59,86,27,1,0,0,0
4022,500,9,15,497,1,2,0,0,0
4023,15,0,0,15,0,0,0,0,0
4024,35,0,15,35,0,0,0,0,0
4025,5,0,15,5,0,0,0,0,0
4026,5,0,15,5,0,0,0,0,0
4027,2,0,15,2,0,0,0,0,0
4028,25,1,1,25,0,0,0,0,0
4029,0,0,0,0,0,0,0,0,0
4030,1,0,1,1,0,0,0,0,0
4031,4,0,0,4,0,0,0,0,0
4032,0,0,0,0,0,0,0,0,0
4033,2,0,0,2,0,0,0,0,0
4034,1,0,3,1,0,0,0,0,0
4035,2,0,0,2,0,0,0,0,0
4036,0,0,0,0,0,0,0,0,0
4037,4,0,3,4,0,0,0,0,0
4038,0,0,0,0,0,0,0,0,0
4039,0,0,0,0,0,0,0,0,0
4040,0,0,0,0,0,0,0,0,0
4041,0,0,0,0,0,0,0,0,0
4042,1,0,0,1,0,0,0,0,0
4043,0,0,0,0,0,0,0,0,0
4044,0,0,0,0,0,0,0,0,0
4045,1,0,0,1,0,0,0,0,0
4046,3,0,0,3,0,0,0,0,0
4047,0,0,0,0,0,0,0,0,0
4048,0,0,0,0,0,0,0,0,0
4049,0,0,0,0,0,0,0,0,0
4050,5,0,0,4,1,0,0,0,0
4051,2,0,0,2,0,0,0,0,0
4052,9,0,0,9,0,0,0,0,0
4053,2,0,0,2,0,0,0,0,0
4054,2,0,0,2,0,0,0,0,0
4055,1,0,0,1,0,0,0,0,0
4056,0,0,0,0,0,0,0,0,0
4057,2,0,0,2,0,0,0,0,0
4058,0,0,0,0,0,0,0,0,0
4059,1,0,0,1,0,0,0,0,0
4060,1,0,0,1,0,0,0,0,0
4061,3,0,0,3,0,0,0,0,0
4062,0,0,0,0,0,0,0,0,0
4063,1,0,0,1,0,0,0,0,0
4064,0,0,0,0,0,0,0,0,0
4065,0,0,0,0,0,0,0,0,0
4066,0,0,0,0,0,0,0,0,0
4067,0,0,0,0,0,0,0,0,0
4068,0,0,0,0,0,0,0,0,0
4069,0,0,0,0,0,0,0,0,0
4070,1,0,0,1,0,0,0,0,0
4071,0,0,0,0,0,0,0,0,0
4072,1,0,0,1,0,0,0,0,0
4073,1,0,0,1,0,0,0,0,0
4074,3,0,0,3,0,0,0,0,0
4075,0,0,0,0,0,0,0,0,0
4076,1,0,0,1,0,0,0,0,0
4077,1,0,0,1,0,0,0,0,0
4078,0,0,0,0,0,0,0,0,0
4079,3,0,0,3,0,0,0,0,0
4080,5,0,0,5,0,0,0,0,0
4081,2,0,0,2,0,0,0,0,0
4082,4,0,1,4,0,0,0,0,0
4083,0,0,0,0,0,0,0,0,0
4084,0,0,0,0,0,0,0,0,0
4085,1,0,1,1,0,0,0,0,0
4086,2,0,0,2,0,0,0,0,0
4087,2,0,0,2,0,0,0,0,0
4088,0,0,0,0,0,0,0,0,0
4089,3,0,0,3,0,0,0,0,0
4090,2,0,1,2,0,0,0,0,0
4091,0,0,0,0,0,0,0,0,0
4092,3,0,0,3,0,0,0,0,0
4093,3,0,0,3,0,0,0,0,0
4094,2,0,0,2,0,0,0,0,0
4095,1,0,0,1,0,0,0,0,0
4096,2,0,0,2,0,0,0,0,0
4097,2,0,0,1,1,0,0,0,0
4098,1,0,1,1,0,0,0,0,0
4099,2,0,1,2,0,0,0,0,0
4100,4,0,0,4,0,0,0,0,0
4101,2,0,0,2,0,0,0,0,0
4102,5,0,0,5,0,0,0,0,0
4103,4,0,0,4,0,0,0,0,0
4104,0,0,0,0,0,0,0,0,0
4105,1,0,0,1,0,0,0,0,0
4106,12,1,4,12,0,0,0,0,0
4107,6,0,12,6,0,0,0,0,0
4108,12,0,14,12,0,0,0,0,0
4109,1,0,0,1,0,0,0,0,0
4110,12,0,8,12,0,0,0,0,0
4111,11,0,7,11,0,0,0,0,0
4112,10,0,0,10,0,0,0,0,0
4113,4,0,0,4,0,0,0,0,0
4114,0,0,0,0,0,0,0,0,0
4115,2,0,0,2,0,0,0,0,0
4116,0,0,0,0,0,0,0,0,0
4117,0,0,0,0,0,0,0,0,0
4118,1,0,0,1,0,0,0,0,0
4119,0,0,0,0,0,0,0,0,0
4120,1,0,0,1,0,0,0,0,0
4121,0,0,0,0,0,0,0,0,0
4122,0,0,0,0,0,0,0,0,0
4123,0,0,0,0,0,0,0,0,0
4124,4,0,0,4,0,0,0,0,0
4125,1,0,0,1,0,0,0,0,0
4126,0,0,0,0,0,0,0,0,0
4127,0,0,0,0,0,0,0,0,0
4128,0,0,0,0,0,0,0,0,0
4129,0,0,0,0,0,0,0,0,0
4130,2,0,0,2,0,0,0,0,0
4131,2,0,1,2,0,0,0,0,0
4132,1,0,1,1,0,0,0,0,0
4133,0,0,1,0,0,0,0,0,0
4134,0,0,0,0,0,0,0,0,0
4135,3,0,0,3,0,0,0,0,0
4136,0,0,0,0,0,0,0,0,0
4137,1,0,1,1,0,0,0,0,0
4138,2,0,0,2,0,0,0,0,0
4139,0,0,0,0,0,0,0,0,0
4140,0,0,0,0,0,0,0,0,0
4141,0,0,0,0,0,0,0,0,0
4142,1,0,0,1,0,0,0,0,0
4143,3,0,0,3,0,0,0,0,0
4144,1,0,0,1,0,0,0,0,0
4145,4,0,1,4,0,0,0,0,0
4146,3,0,0,3,0,0,0,0,0
4147,1,0,0,1,0,0,0,0,0
4148,1,0,0,1,0,0,0,0,0
4149,1,0,0,0,1,0,0,0,0
4150,2,0,0,2,0,0,0,0,0
4151,0,0,0,0,0,0,0,0,0
4152,2,0,1,2,0,0,0,0,0
4153,64,91,322,54,7,1,2,0,0
4154,1,0,0,1,0,0,0,0,0
4155,34,73,242,27,5,1,0,0,1
4156,0,0,0,0,0,0,0,0,0
4157,0,0,0,0,0,0,0,0,0
4158,3,0,1,3,0,0,0,0,0
4159,4,0,1,4,0,0,0,0,0
4160,7,0,0,7,0,0,0,0,0
4161,4,0,0,3,1,0,0,0,0
4162,0,0,0,0,0,0,0,0,0
4163,1,0,0,1,0,0,0,0,0
4164,3,0,0,2,1,0,0,0,0
4165,5,0,0,5,0,0,0,0,0
4166,4,0,0,4,0,0,0,0,0
4167,1,1,1,1,0,0,0,0,0
4168,1,0,0,1,0,0,0,0,0
4169,5,0,1,5,0,0,0,0,0
4170,5,0,0,5,0,0,0,0,0
4171,0,0,0,0,0,0,0,0,0
4172,4,0,1,4,0,0,0,0,0
4173,3,0,0,3,0,0,0,0,0
4174,7,0,0,7,0,0,0,0,0
4175,4,0,0,4,0,0,0,0,0
4176,3,0,0,3,0,0,0,0,0
4177,1,0,1,1,0,0,0,0,0
4178,1,0,0,1,0,0,0,0,0
4179,0,0,0,0,0,0,0,0,0
4180,1,0,0,1,0,0,0,0,0
4181,2,0,0,2,0,0,0,0,0
4182,4,0,0,4,0,0,0,0,0
4183,3,0,0,3,0,0,0,0,0
4184,3,0,0,3,0,0,0,0,0
4185,2,0,0,2,0,0,0,0,0
4186,3,0,0,3,0,0,0,0,0
4187,2,0,0,2,0,0,0,0,0
4188,1,0,0,1,0,0,0,0,0
4189,1,0,0,1,0,0,0,0,0
4190,2,0,0,2,0,0,0,0,0
4191,11,0,0,10,1,0,0,0,0
4192,3,0,0,3,0,0,0,0,0
4193,6,0,0,6,0,0,0,0,0
4194,1,0,0,1,0,0,0,0,0
4195,2,0,0,2,0,0,0,0,0
4196,0,0,0,0,0,0,0,0,0
4197,2,0,0,2,0,0,0,0,0
